ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_7ef4a68a,ST008,2025-04-01 10:32:05,2025-04-01 12:49:58,98.25,49.49,92.11,22,41.87,1.9,0.39,tight_deadline
EV_a8280b9a,ST003,2025-04-01 10:32:36,2025-04-01 11:16:27,83.41,54.02,90.84,50,30.7,0.61,0.12,tight_deadline
EV_3cac4850,ST020,2025-04-01 10:34:21,2025-04-01 13:17:18,39.41,14.93,82.41,11,26.6,2.42,0.3,tight_deadline
EV_8ae83d69,ST011,2025-04-01 10:34:52,2025-04-01 12:38:30,80.22,35.65,89.96,22,43.57,1.98,0.08,tight_deadline
EV_da1aa728,ST009,2025-04-01 10:39:10,2025-04-01 12:56:43,75.83,59.92,92.8,11,24.93,2.27,0.03,tight_deadline
EV_097da4ae,ST007,2025-04-01 10:40:02,2025-04-01 14:28:29,79.81,59.96,91.63,7,25.28,3.61,0.2,tight_deadline
EV_3f0f50b8,ST005,2025-04-01 10:40:05,2025-04-01 14:44:38,59.27,12.8,85.27,11,42.95,3.9,0.17,tight_deadline
EV_d4f2d203,ST010,2025-04-01 10:40:09,2025-04-01 19:50:45,74.36,12.99,98.03,7,63.24,9.03,0.14,tight_deadline
EV_c06ccd16,ST016,2025-04-01 10:42:01,2025-04-01 14:58:23,54.86,49.05,97.57,7,26.62,3.8,0.47,tight_deadline
EV_460d18b1,ST017,2025-04-01 10:42:33,2025-04-01 15:29:52,81.79,59.14,98.02,7,31.8,4.54,0.25,tight_deadline
EV_b0e88971,ST006,2025-04-01 10:46:19,2025-04-01 13:44:29,41.02,30.25,80.6,7,20.65,2.95,0.02,tight_deadline
EV_18584ecc,ST019,2025-04-01 10:50:23,2025-04-01 17:27:18,70.89,18.71,82.74,7,45.39,6.48,0.13,tight_deadline
EV_83c64678,ST016,2025-04-01 10:52:42,2025-04-01 16:18:48,76.33,35.75,83.2,7,36.22,5.17,0.26,tight_deadline
EV_a229fa3c,ST019,2025-04-01 10:57:47,2025-04-01 12:22:25,54.15,47.07,92.32,22,24.5,1.11,0.3,tight_deadline
EV_1a7f3ea8,ST002,2025-04-01 10:59:08,2025-04-01 13:52:04,45.77,18.13,81.28,11,28.9,2.63,0.25,tight_deadline
EV_8fb5b7ab,ST012,2025-04-01 11:14:23,2025-04-01 15:38:04,65.06,35.36,81.03,7,29.71,4.24,0.15,tight_deadline
EV_fe480663,ST018,2025-04-01 11:17:18,2025-04-01 12:36:22,37.45,25.12,89.93,22,24.27,1.1,0.21,tight_deadline
EV_5554e027,ST016,2025-04-01 11:18:38,2025-04-01 15:52:44,44.85,14.68,85.48,7,31.75,4.54,0.03,tight_deadline
EV_10552334,ST007,2025-04-01 11:20:50,2025-04-01 17:53:56,85.81,41.3,94.3,7,45.48,6.5,0.05,tight_deadline
EV_1b865d25,ST014,2025-04-01 11:21:28,2025-04-01 14:21:21,69.57,44.86,86.48,11,28.95,2.63,0.37,tight_deadline
EV_12fe6b1c,ST019,2025-04-01 11:23:27,2025-04-01 15:05:25,36.94,16.57,80.81,7,23.73,3.39,0.31,tight_deadline
EV_f74749c8,ST019,2025-04-01 11:25:23,2025-04-01 17:22:43,99.52,46.79,87.21,7,40.22,5.75,0.21,tight_deadline
EV_96a2c572,ST012,2025-04-01 11:28:51,2025-04-01 16:53:54,87.05,45.83,87.55,7,36.32,5.19,0.23,tight_deadline
EV_e9cf925a,ST002,2025-04-01 11:29:06,2025-04-01 12:39:22,62.79,48.57,84.41,22,22.5,1.02,0.15,tight_deadline
EV_a9c9ff83,ST011,2025-04-01 11:30:52,2025-04-01 12:56:17,61.43,55.0,92.62,22,23.11,1.05,0.37,tight_deadline
EV_7a73341c,ST017,2025-04-01 11:31:35,2025-04-01 15:40:22,54.57,30.75,80.87,7,27.35,3.91,0.24,tight_deadline
EV_a42bcc29,ST007,2025-04-01 11:33:43,2025-04-01 14:03:39,95.97,35.62,87.86,22,50.13,2.28,0.22,tight_deadline
EV_87468cba,ST019,2025-04-01 11:34:37,2025-04-01 16:19:55,69.33,42.5,88.27,7,31.73,4.53,0.22,tight_deadline
EV_8bbaa049,ST012,2025-04-01 11:41:44,2025-04-01 17:24:46,90.43,14.28,80.92,11,60.26,5.48,0.24,tight_deadline
EV_001ff215,ST008,2025-04-01 11:43:50,2025-04-01 17:40:10,49.88,17.42,97.05,7,39.71,5.67,0.27,tight_deadline
EV_d7e8a786,ST016,2025-04-01 11:48:08,2025-04-01 14:19:46,30.04,12.22,93.44,11,24.4,2.22,0.31,tight_deadline
EV_a3bfe183,ST006,2025-04-01 12:00:38,2025-04-01 14:08:44,48.64,52.39,97.17,11,21.78,1.98,0.16,tight_deadline
EV_fb3a147e,ST011,2025-04-01 12:03:57,2025-04-01 14:02:52,68.85,31.63,81.47,22,34.31,1.56,0.42,tight_deadline
EV_fbcf95a0,ST017,2025-04-01 12:10:18,2025-04-01 15:59:56,53.98,17.52,86.05,11,36.99,3.36,0.46,tight_deadline
EV_8a1d8166,ST004,2025-04-01 12:12:56,2025-04-01 16:57:00,57.8,28.72,85.36,7,32.74,4.68,0.06,tight_deadline
EV_eed8cd12,ST005,2025-04-01 12:13:58,2025-04-01 18:02:11,86.21,54.15,99.0,7,38.66,5.52,0.28,tight_deadline
EV_3470fad1,ST014,2025-04-01 12:15:24,2025-04-01 15:13:25,99.56,55.44,83.64,11,28.08,2.55,0.41,tight_deadline
EV_1d0acda0,ST004,2025-04-01 12:16:06,2025-04-01 14:01:31,44.09,55.21,89.6,11,15.16,1.38,0.38,tight_deadline
EV_d3571005,ST003,2025-04-01 12:23:29,2025-04-01 14:28:54,80.08,55.2,80.89,11,20.57,1.87,0.22,tight_deadline
EV_6191dc21,ST009,2025-04-01 12:24:38,2025-04-01 17:37:45,56.59,20.62,80.9,7,34.12,4.87,0.34,tight_deadline
EV_80e0fc88,ST018,2025-04-01 12:33:16,2025-04-01 14:51:09,48.87,40.27,81.95,11,20.37,1.85,0.45,tight_deadline
EV_c3f18761,ST004,2025-04-01 12:34:11,2025-04-01 16:51:08,38.68,10.67,83.67,7,28.24,4.03,0.25,tight_deadline
EV_8775e1b8,ST017,2025-04-01 12:34:12,2025-04-01 14:47:04,39.69,35.82,85.03,11,19.53,1.78,0.44,tight_deadline
EV_9a0136d0,ST015,2025-04-01 12:37:22,2025-04-01 14:55:14,88.41,42.23,97.39,22,48.77,2.22,0.08,tight_deadline
EV_8f49eab3,ST018,2025-04-01 12:39:46,2025-04-01 17:24:50,41.54,15.65,91.3,7,31.42,4.49,0.26,tight_deadline
EV_c0617fe8,ST002,2025-04-01 12:48:22,2025-04-01 14:13:12,85.14,14.86,97.85,50,70.66,1.41,0.0,tight_deadline
EV_bfdd0811,ST007,2025-04-01 12:49:02,2025-04-01 15:36:19,82.84,31.23,93.25,22,51.38,2.34,0.45,tight_deadline
EV_db908d64,ST015,2025-04-01 12:49:48,2025-04-01 15:05:09,34.1,37.75,99.31,11,20.99,1.91,0.35,tight_deadline
EV_024abf07,ST001,2025-04-01 12:49:50,2025-04-01 16:23:34,50.13,25.96,98.82,11,36.52,3.32,0.24,tight_deadline
EV_4a859bd8,ST003,2025-04-01 12:53:46,2025-04-01 15:17:26,62.57,13.54,96.46,22,51.89,2.36,0.04,tight_deadline
EV_795cdb09,ST007,2025-04-01 12:55:26,2025-04-01 19:29:30,93.91,49.31,97.57,7,45.32,6.47,0.09,tight_deadline
EV_a4ceb843,ST011,2025-04-01 12:56:01,2025-04-01 23:12:40,97.08,16.89,90.0,7,70.98,10.14,0.14,tight_deadline
EV_da22cd47,ST015,2025-04-01 13:03:23,2025-04-01 19:38:58,96.99,19.2,91.57,11,70.19,6.38,0.21,tight_deadline
EV_e8d7b210,ST018,2025-04-01 13:06:02,2025-04-01 17:48:53,71.19,28.14,96.14,11,48.4,4.4,0.31,tight_deadline
EV_dda78e52,ST012,2025-04-01 13:10:20,2025-04-01 14:49:09,74.62,41.49,80.59,22,29.18,1.33,0.32,tight_deadline
EV_dc9925fa,ST013,2025-04-01 13:11:20,2025-04-01 17:21:24,68.79,30.04,89.39,11,40.83,3.71,0.46,tight_deadline
EV_6b542c73,ST001,2025-04-01 13:14:24,2025-04-01 14:16:55,36.09,40.33,91.36,22,18.42,0.84,0.2,tight_deadline
EV_6234b3c0,ST010,2025-04-01 13:22:42,2025-04-01 22:42:19,75.89,14.03,97.29,7,63.19,9.03,0.3,tight_deadline
EV_0f631aed,ST003,2025-04-01 13:22:51,2025-04-01 16:01:26,64.63,42.59,84.84,11,27.31,2.48,0.16,tight_deadline
EV_12253c46,ST003,2025-04-01 13:26:57,2025-04-01 15:46:03,30.71,23.85,90.54,11,20.48,1.86,0.46,tight_deadline
EV_0a045cef,ST013,2025-04-01 13:33:12,2025-04-01 23:04:44,92.08,23.76,94.88,7,65.49,9.36,0.17,tight_deadline
EV_ce01a995,ST003,2025-04-01 13:36:25,2025-04-01 18:11:35,69.13,12.01,83.81,11,49.64,4.51,0.07,tight_deadline
EV_62ed0efd,ST011,2025-04-01 13:38:10,2025-04-01 18:32:44,84.08,21.03,80.43,11,49.94,4.54,0.37,tight_deadline
EV_6689432a,ST018,2025-04-01 13:42:13,2025-04-01 19:11:10,75.81,38.62,84.9,7,35.09,5.01,0.47,tight_deadline
EV_68f4ac63,ST006,2025-04-01 13:45:04,2025-04-01 16:06:53,77.35,37.98,91.27,22,41.22,1.87,0.49,tight_deadline
EV_4d3ca24a,ST008,2025-04-01 13:46:32,2025-04-01 16:12:02,42.32,56.88,89.35,7,13.74,1.96,0.46,tight_deadline
EV_90b591b9,ST014,2025-04-01 13:47:31,2025-04-01 22:52:10,77.64,11.2,89.83,7,61.05,8.72,0.36,tight_deadline
EV_bce9a20c,ST009,2025-04-01 13:59:27,2025-04-01 17:59:13,48.66,40.04,94.41,7,26.46,3.78,0.22,tight_deadline
EV_f36d535d,ST006,2025-04-01 13:59:42,2025-04-01 20:32:42,70.17,25.53,87.5,7,43.48,6.21,0.34,tight_deadline
EV_19e12b2d,ST011,2025-04-01 14:02:20,2025-04-01 17:02:33,68.49,44.08,85.66,11,28.48,2.59,0.41,tight_deadline
EV_722c08ed,ST019,2025-04-01 14:03:53,2025-04-01 17:48:58,56.73,41.06,82.2,7,23.34,3.33,0.42,tight_deadline
EV_9ea2c9ec,ST008,2025-04-01 14:07:39,2025-04-01 19:57:05,92.82,21.64,88.25,11,61.83,5.62,0.2,tight_deadline
EV_70b62e9d,ST015,2025-04-01 14:08:12,2025-04-01 15:50:38,33.02,30.4,81.94,11,17.02,1.55,0.16,tight_deadline
EV_44f2e666,ST009,2025-04-01 14:08:24,2025-04-01 22:54:39,80.75,11.2,83.73,7,58.57,8.37,0.4,tight_deadline
EV_26c9adf1,ST010,2025-04-01 14:09:52,2025-04-01 19:19:17,92.68,36.6,92.17,11,51.51,4.68,0.47,tight_deadline
EV_4d32e11a,ST019,2025-04-01 14:16:11,2025-04-01 15:17:12,38.52,40.18,96.41,22,21.66,0.98,0.03,tight_deadline
EV_5c863d19,ST013,2025-04-01 14:17:24,2025-04-01 20:36:38,92.37,52.16,99.49,7,43.73,6.25,0.07,tight_deadline
EV_7f081cb1,ST008,2025-04-01 14:25:26,2025-04-01 16:00:38,78.27,10.29,90.0,50,62.39,1.25,0.34,tight_deadline
EV_bb429bb3,ST008,2025-04-01 14:27:35,2025-04-01 16:10:50,65.43,30.29,81.63,22,33.59,1.53,0.19,tight_deadline
EV_989a3e22,ST020,2025-04-01 14:30:06,2025-04-01 15:40:39,72.98,56.01,89.31,22,24.31,1.1,0.07,tight_deadline
EV_cef14c2b,ST020,2025-04-01 14:30:32,2025-04-01 17:11:04,75.82,56.52,90.07,11,25.44,2.31,0.36,tight_deadline
EV_76d9b8c1,ST016,2025-04-01 14:30:38,2025-04-01 21:16:03,63.91,29.23,98.96,7,44.56,6.37,0.39,tight_deadline
EV_d3d97ba1,ST012,2025-04-01 14:30:54,2025-04-01 18:48:00,66.55,24.96,92.27,11,44.79,4.07,0.21,tight_deadline
EV_8bbf78cd,ST020,2025-04-01 14:34:19,2025-04-01 22:14:29,62.13,13.5,95.46,7,50.92,7.27,0.39,tight_deadline
EV_3a8c1b23,ST020,2025-04-01 14:35:39,2025-04-01 17:21:14,80.16,50.88,81.94,11,24.89,2.26,0.5,tight_deadline
EV_83ea4e4f,ST002,2025-04-01 14:38:15,2025-04-01 15:55:49,91.09,29.99,85.48,50,50.55,1.01,0.28,tight_deadline
EV_9a351cf5,ST010,2025-04-01 14:41:58,2025-04-01 16:19:49,32.52,40.42,82.84,11,13.8,1.25,0.38,tight_deadline
EV_ee358bba,ST010,2025-04-01 14:43:02,2025-04-01 21:36:16,83.42,28.38,84.5,7,46.82,6.69,0.2,tight_deadline
EV_8f826e6c,ST003,2025-04-01 14:50:16,2025-04-01 20:34:43,41.88,10.1,99.02,7,37.23,5.32,0.42,tight_deadline
EV_4ad4966a,ST005,2025-04-01 14:50:20,2025-04-01 21:27:19,82.5,30.06,85.79,7,45.97,6.57,0.05,tight_deadline
EV_25c333df,ST005,2025-04-01 14:52:53,2025-04-01 23:35:36,80.46,13.66,87.88,7,59.72,8.53,0.18,tight_deadline
EV_130966ec,ST017,2025-04-01 14:55:15,2025-04-01 20:09:41,43.92,16.92,97.31,7,35.31,5.04,0.2,tight_deadline
EV_535e38a3,ST013,2025-04-01 15:00:11,2025-04-01 23:01:58,88.41,22.43,82.38,7,53.0,7.57,0.46,tight_deadline
EV_7d874613,ST007,2025-04-01 15:00:47,2025-04-01 22:01:31,89.52,47.5,99.63,7,46.67,6.67,0.35,tight_deadline
EV_e4690b28,ST010,2025-04-01 15:03:26,2025-04-01 16:56:21,32.86,29.92,82.34,11,17.23,1.57,0.32,tight_deadline
EV_6ed3a505,ST012,2025-04-01 15:03:30,2025-04-01 18:34:29,60.89,24.28,86.73,11,38.03,3.46,0.06,tight_deadline
EV_92486586,ST018,2025-04-01 15:05:12,2025-04-01 18:24:00,89.01,58.47,99.07,11,36.14,3.29,0.03,tight_deadline
EV_7ae539e2,ST008,2025-04-01 15:09:07,2025-04-01 18:26:24,69.66,48.58,96.78,11,33.57,3.05,0.24,tight_deadline
EV_53697665,ST005,2025-04-01 15:15:42,2025-04-01 16:37:52,42.45,16.14,80.74,22,27.42,1.25,0.12,tight_deadline
EV_3775e0b1,ST003,2025-04-01 15:17:31,2025-04-01 17:57:27,52.92,34.73,82.17,11,25.1,2.28,0.38,tight_deadline
EV_7fd2a45b,ST012,2025-04-01 15:21:43,2025-04-01 20:32:09,76.68,25.37,92.48,11,51.46,4.68,0.5,tight_deadline
EV_f5eed7a4,ST019,2025-04-01 15:23:58,2025-04-02 00:02:35,92.62,25.29,88.34,7,58.41,8.34,0.3,tight_deadline
EV_e00b90a4,ST009,2025-04-01 15:30:01,2025-04-01 17:45:43,30.3,18.7,94.24,11,22.89,2.08,0.18,tight_deadline
EV_1366d380,ST006,2025-04-01 15:35:15,2025-04-01 18:25:19,56.48,39.37,92.52,11,30.02,2.73,0.11,tight_deadline
EV_d6fa1d07,ST008,2025-04-01 15:36:08,2025-04-01 18:27:57,43.87,49.84,91.5,7,18.27,2.61,0.25,tight_deadline
EV_401b2b2e,ST006,2025-04-01 15:42:12,2025-04-02 01:03:17,86.79,18.42,92.36,7,64.18,9.17,0.18,tight_deadline
EV_4a0e855f,ST010,2025-04-01 15:43:38,2025-04-01 17:05:45,30.89,57.98,88.79,7,9.52,1.36,0.01,tight_deadline
EV_a4e558b3,ST018,2025-04-01 15:44:58,2025-04-01 17:25:24,82.61,11.36,89.54,50,64.59,1.29,0.38,tight_deadline
EV_a57425b2,ST015,2025-04-01 15:50:07,2025-04-01 16:56:52,45.13,11.24,97.38,50,38.88,0.78,0.33,tight_deadline
EV_7add0a05,ST018,2025-04-01 15:57:17,2025-04-01 17:33:48,31.56,57.97,91.46,7,10.57,1.51,0.1,tight_deadline
EV_03dd4e12,ST003,2025-04-01 15:58:46,2025-04-01 16:37:45,78.52,51.48,87.49,50,28.27,0.57,0.08,tight_deadline
EV_247c1fc6,ST009,2025-04-01 15:59:31,2025-04-01 17:36:17,39.86,32.84,99.58,22,26.61,1.21,0.4,tight_deadline
EV_e0da2f4c,ST008,2025-04-01 16:00:14,2025-04-01 21:18:21,81.28,17.48,84.79,11,54.71,4.97,0.33,tight_deadline
EV_c3633ba9,ST019,2025-04-01 16:02:50,2025-04-01 17:55:15,78.35,51.03,92.12,22,32.19,1.46,0.41,tight_deadline
EV_bc1ddbd7,ST012,2025-04-01 16:06:04,2025-04-01 17:16:34,38.65,52.35,81.37,11,11.22,1.02,0.16,tight_deadline
EV_6f5fc7e1,ST020,2025-04-01 16:09:13,2025-04-01 18:13:22,46.66,57.59,82.64,7,11.69,1.67,0.4,tight_deadline
EV_f05e269a,ST018,2025-04-01 16:17:27,2025-04-01 22:13:27,90.6,44.83,87.33,7,38.5,5.5,0.43,tight_deadline
EV_6d7160bc,ST005,2025-04-01 16:19:03,2025-04-01 17:10:16,37.4,50.25,91.5,22,15.43,0.7,0.15,tight_deadline
EV_64bed086,ST005,2025-04-01 16:24:56,2025-04-01 18:45:15,36.6,24.76,88.31,11,23.26,2.11,0.22,tight_deadline
EV_0e5a7424,ST008,2025-04-01 16:26:00,2025-04-01 18:12:51,66.72,59.29,86.56,11,18.19,1.65,0.13,tight_deadline
EV_09555c1a,ST004,2025-04-01 16:28:03,2025-04-01 18:45:46,44.63,38.92,95.04,11,25.05,2.28,0.02,tight_deadline
EV_e0e8ad81,ST006,2025-04-01 16:37:45,2025-04-01 19:38:51,42.84,46.72,93.92,7,20.22,2.89,0.13,tight_deadline
EV_79e38be8,ST007,2025-04-01 16:42:10,2025-04-01 22:00:03,65.68,37.91,93.86,7,36.75,5.25,0.05,tight_deadline
EV_469ccf18,ST019,2025-04-01 16:56:19,2025-04-01 19:28:32,69.46,15.59,92.77,22,53.61,2.44,0.1,tight_deadline
EV_2c0d0bbe,ST013,2025-04-01 16:57:10,2025-04-01 17:35:28,35.34,28.33,99.12,50,25.01,0.5,0.14,tight_deadline
EV_bf5885d4,ST014,2025-04-01 17:20:46,2025-04-02 01:16:59,72.02,10.83,84.06,7,52.74,7.53,0.4,tight_deadline
EV_dbceefe2,ST007,2025-04-01 17:22:34,2025-04-01 20:04:02,70.57,58.18,99.63,11,29.25,2.66,0.03,tight_deadline
EV_b7bda8ec,ST018,2025-04-01 17:23:26,2025-04-01 21:06:45,35.78,16.6,88.63,7,25.77,3.68,0.04,tight_deadline
EV_096bc223,ST002,2025-04-01 17:26:21,2025-04-01 19:16:24,69.4,25.24,80.68,22,38.47,1.75,0.09,tight_deadline
EV_6de64490,ST017,2025-04-01 17:26:30,2025-04-02 01:54:26,90.63,27.95,93.02,7,58.98,8.43,0.04,tight_deadline
EV_3208bd8b,ST019,2025-04-01 17:26:31,2025-04-01 19:06:40,34.43,43.11,86.63,11,14.98,1.36,0.31,tight_deadline
EV_74f401da,ST003,2025-04-01 17:27:16,2025-04-02 01:07:06,79.03,27.57,92.75,7,51.51,7.36,0.3,tight_deadline
EV_a32b88c1,ST010,2025-04-01 17:29:29,2025-04-02 01:37:02,82.11,14.87,82.05,7,55.16,7.88,0.25,tight_deadline
EV_1c92ae11,ST014,2025-04-01 17:30:54,2025-04-01 22:21:00,74.43,49.87,91.24,7,30.79,4.4,0.44,tight_deadline
EV_5725ab6c,ST004,2025-04-01 17:32:15,2025-04-01 19:03:22,61.95,55.95,92.44,22,22.61,1.03,0.49,tight_deadline
EV_fede3db2,ST005,2025-04-01 17:35:41,2025-04-02 00:14:38,86.54,32.57,83.54,7,44.11,6.3,0.35,tight_deadline
EV_0c4e5c1e,ST019,2025-04-01 17:36:58,2025-04-02 00:29:30,95.75,23.37,97.59,11,71.07,6.46,0.41,tight_deadline
EV_2b4fe22b,ST017,2025-04-01 17:40:22,2025-04-01 18:54:58,73.87,55.97,81.77,22,19.05,0.87,0.38,tight_deadline
EV_c0dd27f0,ST005,2025-04-01 17:40:26,2025-04-01 20:31:33,46.28,54.87,96.59,7,19.31,2.76,0.09,tight_deadline
EV_93b1f8a1,ST012,2025-04-01 17:41:39,2025-04-02 01:16:00,99.55,20.43,99.0,11,78.22,7.11,0.46,tight_deadline
EV_af419c44,ST009,2025-04-01 17:42:04,2025-04-01 20:43:47,76.83,45.88,85.77,11,30.65,2.79,0.24,tight_deadline
EV_cee03a7d,ST005,2025-04-01 17:48:07,2025-04-01 22:47:06,54.69,33.48,95.12,7,33.7,4.81,0.17,tight_deadline
EV_c63a0995,ST016,2025-04-01 17:54:54,2025-04-01 21:54:32,36.15,14.22,87.48,7,26.49,3.78,0.21,tight_deadline
EV_8e68c9c7,ST010,2025-04-01 17:55:35,2025-04-01 21:00:59,50.95,41.16,97.16,11,28.53,2.59,0.5,tight_deadline
EV_ad105713,ST005,2025-04-01 17:56:26,2025-04-01 19:02:25,93.58,50.96,96.24,50,42.38,0.85,0.25,tight_deadline
EV_d8122161,ST019,2025-04-01 18:00:56,2025-04-01 22:32:00,96.35,51.8,83.49,7,30.53,4.36,0.16,tight_deadline
EV_5136f14b,ST005,2025-04-01 18:04:59,2025-04-02 00:22:47,70.47,29.01,89.08,7,42.33,6.05,0.25,tight_deadline
EV_6a0209aa,ST001,2025-04-01 18:16:30,2025-04-01 20:06:58,55.78,20.33,80.03,22,33.3,1.51,0.33,tight_deadline
EV_b8718c02,ST018,2025-04-01 18:17:03,2025-04-01 19:57:41,80.83,59.4,93.34,22,27.43,1.25,0.43,tight_deadline
EV_ba06d0a9,ST003,2025-04-01 18:17:30,2025-04-01 19:14:42,59.06,34.04,97.1,50,37.24,0.74,0.21,tight_deadline
EV_457f80c1,ST005,2025-04-01 18:19:00,2025-04-01 19:27:50,32.62,12.04,81.34,22,22.61,1.03,0.12,tight_deadline
EV_7baf4a9c,ST017,2025-04-01 18:26:26,2025-04-02 00:24:57,91.58,38.52,82.43,7,40.21,5.74,0.23,tight_deadline
EV_7014ff24,ST009,2025-04-01 18:26:52,2025-04-01 22:10:12,31.5,12.06,87.3,7,23.7,3.39,0.34,tight_deadline
EV_3d9b54b8,ST002,2025-04-01 18:29:06,2025-04-01 21:02:44,51.45,49.14,97.02,11,24.64,2.24,0.32,tight_deadline
EV_70708fc0,ST003,2025-04-01 18:30:29,2025-04-01 21:21:36,36.79,36.56,86.2,7,18.26,2.61,0.24,tight_deadline
EV_1ad69960,ST007,2025-04-01 18:34:17,2025-04-01 21:31:05,68.75,55.36,83.63,7,19.44,2.78,0.17,tight_deadline
EV_eada1643,ST001,2025-04-01 18:38:39,2025-04-01 20:09:40,66.2,52.4,98.51,22,30.52,1.39,0.13,tight_deadline
EV_8d31221a,ST020,2025-04-01 18:40:31,2025-04-01 21:29:32,63.77,53.02,81.18,7,17.96,2.57,0.25,tight_deadline
EV_6a03ee88,ST001,2025-04-01 18:41:37,2025-04-01 22:10:27,51.66,51.44,92.45,7,21.19,3.03,0.45,tight_deadline
EV_b4ac1a6a,ST014,2025-04-01 18:57:29,2025-04-01 23:14:25,50.54,41.55,96.83,7,27.94,3.99,0.29,tight_deadline
EV_4f639e88,ST008,2025-04-01 19:06:11,2025-04-01 21:16:08,40.23,45.82,80.9,7,14.11,2.02,0.15,tight_deadline
EV_d5039286,ST010,2025-04-01 19:08:32,2025-04-01 20:41:23,58.15,34.74,81.95,22,27.45,1.25,0.3,tight_deadline
EV_126853b8,ST010,2025-04-01 19:08:36,2025-04-01 20:27:22,32.2,57.54,81.27,7,7.64,1.09,0.22,tight_deadline
EV_30985f98,ST009,2025-04-01 19:10:57,2025-04-01 21:57:36,46.15,20.64,82.48,11,28.54,2.59,0.18,tight_deadline
EV_92703922,ST005,2025-04-01 19:12:15,2025-04-01 20:35:12,62.18,44.68,84.32,22,24.65,1.12,0.26,tight_deadline
EV_329308ce,ST013,2025-04-01 19:13:26,2025-04-01 21:17:56,58.99,16.62,80.96,22,37.95,1.73,0.35,tight_deadline
EV_9fa1cf4e,ST005,2025-04-01 19:19:18,2025-04-02 00:52:38,95.47,58.08,96.07,7,36.28,5.18,0.37,tight_deadline
EV_bd442863,ST014,2025-04-01 19:21:23,2025-04-01 20:37:48,34.58,52.26,85.37,11,11.45,1.04,0.23,tight_deadline
EV_1f1ab4ce,ST001,2025-04-01 19:21:28,2025-04-01 21:15:47,35.41,37.88,96.76,11,20.85,1.9,0.01,tight_deadline
EV_76773491,ST006,2025-04-01 19:26:06,2025-04-01 23:05:13,55.65,30.55,99.78,11,38.52,3.5,0.15,tight_deadline
EV_f7bee8d6,ST003,2025-04-01 19:28:53,2025-04-02 03:24:47,89.48,29.59,90.36,7,54.38,7.77,0.16,tight_deadline
EV_c5251680,ST016,2025-04-01 19:29:33,2025-04-01 20:58:48,54.94,41.86,85.35,22,23.9,1.09,0.4,tight_deadline
EV_28e674f9,ST002,2025-04-01 19:32:25,2025-04-02 05:48:29,94.58,15.83,89.11,7,69.31,9.9,0.37,tight_deadline
EV_3790be75,ST019,2025-04-01 19:33:17,2025-04-01 20:10:46,70.93,49.5,86.12,50,25.98,0.52,0.11,tight_deadline
EV_311d737b,ST004,2025-04-01 19:38:29,2025-04-01 21:30:00,39.24,48.08,87.01,11,15.28,1.39,0.47,tight_deadline
EV_a51d8b9a,ST008,2025-04-01 19:39:10,2025-04-01 22:58:17,80.53,56.58,83.97,7,22.05,3.15,0.17,tight_deadline
EV_6852d6d5,ST016,2025-04-01 19:42:00,2025-04-01 21:08:40,71.74,46.62,84.49,22,27.17,1.23,0.21,tight_deadline
EV_aa758271,ST020,2025-04-01 19:44:52,2025-04-02 01:34:23,78.27,37.88,86.13,7,37.76,5.39,0.43,tight_deadline
EV_42969007,ST005,2025-04-01 19:46:39,2025-04-01 23:54:08,75.77,29.08,82.72,11,40.64,3.69,0.43,tight_deadline
EV_0fcefa04,ST019,2025-04-01 19:49:05,2025-04-01 23:19:27,84.68,55.52,96.81,11,34.96,3.18,0.33,tight_deadline
EV_368f16c2,ST007,2025-04-01 19:59:31,2025-04-02 00:25:46,83.49,43.79,96.6,11,44.09,4.01,0.43,tight_deadline
EV_4efd8e5b,ST006,2025-04-01 20:00:10,2025-04-01 23:18:26,31.19,23.74,91.67,7,21.19,3.03,0.28,tight_deadline
EV_da1fec8f,ST003,2025-04-01 20:05:02,2025-04-01 21:55:29,76.45,47.95,99.96,22,39.76,1.81,0.03,tight_deadline
EV_9867a7ba,ST012,2025-04-01 20:05:26,2025-04-01 21:53:05,69.48,34.11,89.93,22,38.78,1.76,0.03,tight_deadline
EV_9c1f571a,ST018,2025-04-01 20:09:16,2025-04-01 23:46:30,45.86,35.79,83.75,7,21.99,3.14,0.48,tight_deadline
EV_d1e77d8c,ST004,2025-04-01 20:10:40,2025-04-01 21:08:47,55.11,40.57,94.34,50,29.63,0.59,0.38,tight_deadline
EV_3530253b,ST015,2025-04-01 20:10:44,2025-04-01 21:32:21,42.35,24.36,85.38,22,25.84,1.17,0.19,tight_deadline
EV_1b8cac51,ST006,2025-04-01 20:10:52,2025-04-02 03:03:12,71.12,21.5,87.53,7,46.96,6.71,0.16,tight_deadline
EV_ec6c3749,ST012,2025-04-01 20:12:32,2025-04-01 22:41:43,73.36,16.54,88.39,22,52.71,2.4,0.09,tight_deadline
EV_2b4b7792,ST009,2025-04-01 20:13:06,2025-04-01 20:48:06,51.98,43.3,96.8,50,27.81,0.56,0.03,tight_deadline
EV_604c8d07,ST005,2025-04-01 20:14:50,2025-04-02 00:20:42,69.08,52.54,92.67,7,27.72,3.96,0.14,tight_deadline
